"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"GPBAR1",13.6211137649755,-0.374482128836608,0.328659086233695,-1.13942423782658,0.25452625134353,0.460072825982899,"GPBAR1"
"GPBP1",1232.42948404076,-0.167639378407581,0.0867169129092343,-1.93317973142157,0.0532140607203266,0.154474751026041,"GPBP1"
"GPBP1L1",1270.14225802938,-0.159763138147153,0.08279893869244,-1.92953123156082,0.0536649467170713,0.155453924261908,"GPBP1L1"
"GPC1",30.2489757968017,0.469729631305375,0.299897165649607,1.56630233662894,0.117277854246654,0.27200172392573,"GPC1"
"GPC2",4.53766594264848,1.13309465109988,0.508761443892209,2.22716297530586,0.0259363836119527,0.0903943839676659,"GPC2"
"GPC3",1539.86787651714,0.383709819706725,0.214458873264957,1.78920001707117,0.0735826089373357,0.195723202728654,"GPC3"
"GPC4",255.770462343475,-0.100827261183621,0.105492432120884,-0.955777198008694,0.33918481071724,0.552628122010352,"GPC4"
"GPC5",57.4819176536356,0.655609725534012,0.251385594802123,2.60798446327075,0.00910770881503876,0.0399455061372792,"GPC5"
"GPC5-AS1",18.6222804481362,0.450178538802428,0.2817976096868,1.59752433422971,0.110148877821352,0.260626328974022,"GPC5-AS1"
"GPC6",149.828596650798,1.14288928255344,0.295922316269323,3.86212603686598,0.0001124045473857,0.00107052481958489,"GPC6"
"GPC6-AS2",4.72287690469975,0.101311667629072,0.462329850334199,0.219132871381413,0.826546545325387,0.913653500115366,"GPC6-AS2"
"GPCPD1",740.826459847362,0.263500909631813,0.134179920710994,1.96378793664187,0.0495546896346896,0.14635841281957,"GPCPD1"
"GPD1",322.139496789899,-0.699204375911492,0.380442492882563,-1.83787139710318,0.0660813577780357,0.180841327869569,"GPD1"
"GPD1L",600.261553281167,-1.0494565878374,0.142799322641936,-7.34917062925341,1.99440460428778e-13,1.29989051113478e-11,"GPD1L"
"GPD2",283.461957152779,-0.214903509629665,0.0926008299079022,-2.32075144297736,0.0203002625454913,0.0749939523610379,"GPD2"
"GPER",23.1429849617369,-1.05480369621636,0.310192519954575,-3.40048076069284,0.000672674694122725,0.00485125799351888,"GPER"
"GPHA2",23.414517782755,3.75290603691922,0.638594070264031,5.87682568891934,4.18208165974671e-09,1.21788827908915e-07,"GPHA2"
"GPHB5",0.426301948360306,-0.93810714773703,1.06827367437248,-0.878152453104388,0.379860990830982,NA,"GPHB5"
"GPHN",206.234044796465,-0.398507737145887,0.0967323981301806,-4.11969252131621,3.79378323911601e-05,0.000418999852610611,"GPHN"
"GPI",1783.95543615122,0.268392502311493,0.128362348730418,2.09089740851627,0.0365372614674566,0.117156459879418,"GPI"
"GPIHBP1",47.7924195649104,-3.29116197593741,0.312225560762866,-10.5409754662497,5.59158737187846e-26,2.30717560344568e-23,"GPIHBP1"
"GPKOW",159.089662229055,0.0236244242860922,0.0896483785461367,0.263523163153856,0.792147372678634,0.89499575207948,"GPKOW"
"GPLD1",120.385987388874,-1.03968763210104,0.19637853532759,-5.2943038319676,1.1947065767933e-07,2.51571070599046e-06,"GPLD1"
"GPM6A",326.955973418453,-1.06830786556962,0.41646486694983,-2.565181244204,0.0103121923143173,0.0440682937392837,"GPM6A"
"GPM6B",504.084443071086,-0.506422185287686,0.20346897009411,-2.48894062349385,0.0128124361788755,0.0520924892976048,"GPM6B"
"GPN1",442.769089833899,0.143574850001327,0.127065922571427,1.12992411415909,0.258508201951559,0.46502470428251,"GPN1"
"GPN2",37.5650065865602,-0.0391569611640552,0.161424689962995,-0.242571078643741,0.808337688027114,0.903855212579539,"GPN2"
"GPN3",337.912266752664,-0.236592323835125,0.129084373872583,-1.83285022607508,0.0668248474979398,0.182251313372548,"GPN3"
"GPNMB",2311.3493553574,0.507641798384585,0.200347499896616,2.53380650443125,0.0112831016406909,0.0473597054972893,"GPNMB"
"GPR1",8.49162380356623,0.560330546875665,0.32308721422453,1.73430121096114,0.0828646527411463,0.212991613122179,"GPR1"
"GPR101",0.75567716243009,0.34507704465142,0.978902441300117,0.352514234404309,0.724452645223906,NA,"GPR101"
"GPR107",390.253236122733,0.0610455991416099,0.0668933791075328,0.912580586540224,0.36146316838696,0.573279029352005,"GPR107"
"GPR108",431.737673368067,-0.055859969744974,0.0873470685916059,-0.639517394752527,0.522486401341444,0.714828246644634,"GPR108"
"GPR110",235.494194979996,0.434364409018304,0.360110587594005,1.20619727378861,0.227741434861456,0.427685664322126,"GPR110"
"GPR111",6.52076117944198,0.964395392441682,0.510932420049037,1.88752045201814,0.05909035815409,0.166660206498185,"GPR111"
"GPR112",12.397205781779,0.485203874184457,0.4536028066421,1.06966682542441,0.284769303940766,0.494857773727963,"GPR112"
"GPR113",10.2340873697065,-0.343067901363691,0.247310638052313,-1.38719427544852,0.165382530568795,0.344014334646032,"GPR113"
"GPR114",24.4118157152267,1.38037552464453,0.234830034345886,5.87818985118124,4.14777056360463e-09,1.20973484839866e-07,"GPR114"
"GPR115",11.1190675018875,0.874337242714384,0.322642717859278,2.70992399430422,0.0067298627973675,0.0313079948830192,"GPR115"
"GPR116",4053.67967976508,-0.54232315666561,0.150727772107944,-3.59803073502092,0.000320635735705937,0.00260009393465813,"GPR116"
"GPR12",8.42302450933987,0.279366621150762,0.506316823205534,0.551762470348247,0.58111110316954,0.759100890240283,"GPR12"
"GPR123",2.67351998872005,0.707251147489753,0.684034981934726,1.03394002670647,0.30116420124113,0.512969637705113,"GPR123"
"GPR124",113.295133611465,1.12625364598103,0.148812074508022,7.56829477516839,3.7815513415793e-14,2.76572850409704e-12,"GPR124"
"GPR125",104.703568541358,0.321833200305513,0.129536231754036,2.48450333893155,0.0129732291553972,0.0526096746183334,"GPR125"
"GPR126",393.247598982283,-0.0477247897256974,0.161687972146264,-0.295165986017348,0.767867084250246,0.881914952553537,"GPR126"
"GPR128",8.88169966512441,0.23423300247893,0.538696437456614,0.434814463568445,0.663697105574222,0.817231971277037,"GPR128"
"GPR132",23.3693369159427,0.779130665123277,0.274103194852328,2.84247203153919,0.00447651586274621,0.0226834137703269,"GPR132"
"GPR133",457.477477655283,-0.935183248900081,0.193096002689791,-4.84309999105706,1.278289186714e-06,2.07933594191966e-05,"GPR133"
"GPR135",8.64216396220935,0.21312850464777,0.347227115582836,0.613801443156375,0.539346543494193,0.729251938077598,"GPR135"
"GPR137",59.602764614115,0.215348457973874,0.122964631396035,1.75130405815877,0.0798935490737656,0.207582398284949,"GPR137"
"GPR137B",79.6361927423419,0.0397168355730531,0.153527677500344,0.258694954679843,0.795870612669278,0.897127528955803,"GPR137B"
"GPR137C",41.440958697509,-0.0907690341201807,0.367430468864205,-0.247037308584572,0.804879350609333,0.901671915602223,"GPR137C"
"GPR139",0.948531450814301,-0.0967520392893094,1.22101571370948,-0.0792389796486516,0.936842540772713,NA,"GPR139"
"GPR141",4.82750707933479,1.03101795956553,0.444647769277238,2.31872963456316,0.0204097006303665,0.0752242130177118,"GPR141"
"GPR142",2.67661464915277,1.75999606224082,0.727729645864881,2.41847514697457,0.0155857102136803,0.0609994646884276,"GPR142"
"GPR143",34.1892526704093,-0.0970883559681237,0.215302897782324,-0.450938454466518,0.652033907260299,0.809267033546334,"GPR143"
"GPR144",3.46247004299887,0.195868326483399,0.634497796455059,0.30869819813042,0.757551114615271,0.875419374318359,"GPR144"
"GPR146",120.934592224462,-0.540783191557692,0.288201893497522,-1.87640402009483,0.0605998229873012,0.169486200374663,"GPR146"
"GPR148",1.4650394208551,1.17642495144647,1.01262372370177,1.16175922399477,0.24533328146391,NA,"GPR148"
"GPR149",2.50076911055146,0.111418205466953,0.727313300806034,0.153191486177244,0.87824727147303,0.940190444730778,"GPR149"
"GPR15",2.89487864291097,-0.324435952106065,0.638074022898781,-0.508461307721238,0.611129867262258,0.782158062815882,"GPR15"
"GPR150",0.48295857136865,-1.00339126493897,1.26301526125574,-0.794441124916699,0.426938670889118,NA,"GPR150"
"GPR151",1.86855396372256,-0.43303832764485,0.712375731159064,-0.607879113091457,0.543267653474836,NA,"GPR151"
"GPR152",6.17016592841851,-0.0369532707913382,0.366954602705417,-0.100702567889586,0.919786572857917,0.960644808911724,"GPR152"
"GPR153",52.6621749833908,0.530882614528035,0.178517731078828,2.97383689183017,0.00294101362587122,0.0162369504883217,"GPR153"
"GPR155",239.7505826348,0.59239921928647,0.100753484336594,5.8796896522943,4.1103640879366e-09,1.2024854450846e-07,"GPR155"
"GPR156",7.32268458999515,0.80744058944625,0.395605991896232,2.0410221432087,0.0412486261743075,0.128383325393518,"GPR156"
"GPR157",8.2565046054445,0.463554113230246,0.293320863515927,1.58036529578496,0.114023234372766,0.266472396466968,"GPR157"
"GPR158",7.819662864459,0.149648557302968,0.451111766397465,0.331732773228345,0.740091051241112,0.86517759987576,"GPR158"
"GPR158-AS1",5.13272106311227,-0.459899763533907,0.574756118948747,-0.800165058486168,0.423615171382596,0.63214032505516,"GPR158-AS1"
"GPR160",121.324337859107,-0.977024189580992,0.135743334789584,-7.19758499447121,6.12883459782287e-13,3.70475484427388e-11,"GPR160"
"GPR161",157.953932157019,0.414568563604923,0.118927621126402,3.48588965017891,0.000490503297159082,0.00372386061020694,"GPR161"
"GPR162",44.8576451426639,0.125989856130575,0.299399714174441,0.420808204436591,0.673895140131118,0.823746006094236,"GPR162"
"GPR17",8.34625030227882,-0.624157917366053,0.472768378520448,-1.32021925687878,0.186761824390402,0.374148466175523,"GPR17"
"GPR171",65.6868239061505,0.755846811386424,0.276064292770121,2.73793761519104,0.00618258027477133,0.0292484210753706,"GPR171"
"GPR173",13.3237165992111,1.13295841037239,0.291288842631269,3.88946723856003,0.000100464529431886,0.000975228628659478,"GPR173"
"GPR174",6.08560627580742,1.69729908676494,0.433540716191896,3.91497043616469,9.04152858642143e-05,0.000893521252052642,"GPR174"
"GPR176",50.5631989612453,1.11700821660857,0.232555968068443,4.80318018017848,1.56165238282036e-06,2.47422259745626e-05,"GPR176"
"GPR179",4.67347045598892,0.57585982216592,0.647250250123914,0.889701969301169,0.373625936312842,0.585589742485415,"GPR179"
"GPR18",66.2128826161369,0.127994246393268,0.134214508087598,0.953654327069696,0.340258646332743,0.553859682384304,"GPR18"
"GPR180",164.715405089976,0.457423466679658,0.114660098115208,3.98938666719131,6.6244360569698e-05,0.000682092658375365,"GPR180"
"GPR182",5.7490055590386,0.37861516692053,0.392573161400196,0.96444485804918,0.334822941555261,0.547944077724991,"GPR182"
"GPR183",335.527269101339,0.547130230732064,0.239473574516061,2.28472069136534,0.0223292105707083,0.0806849581285901,"GPR183"
"GPR19",9.38836992507863,1.14602344120051,0.349283226004356,3.28107208098857,0.00103413312369099,0.00692869192872964,"GPR19"
"GPR20",20.2675633689405,-0.167252339303635,0.332396923919767,-0.503170538798385,0.614844376232948,0.78493467193876,"GPR20"
"GPR21",7.63059372077075,-0.173100247015819,0.395982810895035,-0.437140810795707,0.662009231929302,0.815887631993136,"GPR21"
"GPR22",108.997895874518,-0.602668774546343,0.289766295560944,-2.07984428754789,0.0375398174642388,0.119570808219705,"GPR22"
"GPR25",0.576878742792695,-0.0846658122628789,1.01390806729753,-0.0835044270715265,0.933450457394758,NA,"GPR25"
"GPR26",4.27053078488297,0.287998283135255,0.490393165394931,0.58728037717108,0.557015417797684,0.742041812836431,"GPR26"
"GPR3",6.5594947226351,-1.34361311401791,0.40537994310171,-3.3144538521996,0.000918223351656303,0.00629516846670414,"GPR3"
"GPR31",0.768477174875711,0.552299666733748,1.05229327588696,0.524853364921697,0.599685130659163,NA,"GPR31"
"GPR32",0.685618645319078,1.02051104575706,1.31093551590165,0.778460140394591,0.43629779620533,NA,"GPR32"
"GPR33",3.33580376931746,0.544985695364024,0.639982524435956,0.851563401429348,0.394456459945485,0.604589240559542,"GPR33"
"GPR34",182.122236002977,0.0747619733960215,0.289741555597016,0.258029861274037,0.796383861385117,0.897137422214087,"GPR34"
"GPR35",10.6348371281483,-0.421411473778209,0.312608723555965,-1.34804770956037,0.177643038117971,0.361977155097609,"GPR35"
"GPR37",8.29516481144363,0.264386489678315,0.380723609949196,0.6944315581416,0.487411608542143,0.687355110603809,"GPR37"
"GPR37L1",2.87713330803182,-0.747465970890496,0.605694779625946,-1.23406374965309,0.217179150145222,0.414595961871849,"GPR37L1"
"GPR39",44.5661869821309,-0.312408633459465,0.253179238311842,-1.23394254419342,0.217224314758303,0.414628182029944,"GPR39"
"GPR4",86.369980214212,-0.64851463672308,0.235707827772123,-2.75134959603484,0.00593502669797991,0.0282973330646159,"GPR4"
"GPR45",0.927900572137054,-0.631308437551597,0.847326001035163,-0.745059678069998,0.456235643497652,NA,"GPR45"
"GPR50",0.941395645834655,0.843185671175594,1.13423343799057,0.743396943639217,0.457241394170881,NA,"GPR50"
"GPR52",3.49610824898705,0.051582005829699,0.483371168681753,0.106713037871856,0.915016638946996,0.958126544234652,"GPR52"
"GPR55",6.6440405692179,1.0793299683874,0.380048847511758,2.83997695415722,0.00451167931289352,0.0228228086044524,"GPR55"
"GPR56",272.756308282478,0.0480232320219018,0.197965144462704,0.242584279935953,0.808327460309972,0.903855212579539,"GPR56"
"GPR6",0.703981320684146,1.03049210309356,1.18497189352182,0.869634215568492,0.384500333130802,NA,"GPR6"
"GPR61",1.62949249578046,0.331567609548634,0.779295758301919,0.4254708254426,0.670493484998711,NA,"GPR61"
"GPR63",20.5510393588536,-0.0161249953641582,0.215012553579799,-0.0749955995391386,0.940218213093588,0.971034473450257,"GPR63"
"GPR64",55.1259602264787,0.227372933495294,0.167842976251188,1.35467648735576,0.175520652299435,0.35886969049955,"GPR64"
"GPR65",157.111512015367,0.508879898333169,0.176758653817419,2.87895323562947,0.00398997494224987,0.0207478696996993,"GPR65"
"GPR68",33.3211513069316,0.233494933703215,0.290844593948776,0.802816825759322,0.422080615532534,0.630906892529885,"GPR68"
"GPR75",10.8742277240433,-0.37322722782568,0.233864672533237,-1.59591110441291,0.110508641951839,0.261142727836931,"GPR75"
"GPR78",0.729434230222661,1.46487365510033,1.08401914261315,1.35133559686878,0.176587954058387,NA,"GPR78"
"GPR82",51.0737736165338,-0.0708383234666304,0.154315492296788,-0.459048682749171,0.646199206876266,0.805711199234153,"GPR82"
"GPR83",8.00089218457276,0.0408896019257404,0.360696880517725,0.113362782253757,0.909742944916805,0.956183516601693,"GPR83"
"GPR84",26.3621919038494,1.07031680850891,0.345336862676811,3.09934132201398,0.00193951438643741,0.0115490909486991,"GPR84"
"GPR85",26.1798943869489,0.151089187871976,0.276799614858316,0.545843201224516,0.58517372417557,0.762213563749848,"GPR85"
"GPR87",40.4115890201995,1.31493605078046,0.812490751274981,1.61840125406601,0.105576151934359,0.252700539785165,"GPR87"
"GPR88",2.08436101252974,1.23235767339334,0.69807539871587,1.76536470940001,0.0775024905152498,0.203327316984285,"GPR88"
"GPR89A",101.778154125364,-0.34920187958737,0.0907648157344357,-3.84732648616929,0.000119413792064064,0.00112942106788332,"GPR89A"
"GPR89B",39.2318836228368,-0.383681454882296,0.138889377277855,-2.76249676110739,0.00573611308872033,0.0275667709094068,"GPR89B"
"GPR97",48.3343523937511,-1.05078218535579,0.288942473525581,-3.63664840455781,0.000276208537304874,0.00230920942052181,"GPR97"
"GPR98",293.79000745577,-0.832736891832596,0.210833641225697,-3.94973443038511,7.82379505740515e-05,0.000787806415606923,"GPR98"
"GPRASP1",91.6875738845617,0.194306700758132,0.172443083291101,1.12678744226652,0.259832361174404,0.466452374011981,"GPRASP1"
"GPRASP2",1.2258244596582,1.09901143626663,0.840252067560322,1.30795445640213,0.190888757238612,NA,"GPRASP2"
"GPRC5A",5943.44126349905,-0.137929287660919,0.257830006420182,-0.534962123206626,0.592676049045585,0.76845556102734,"GPRC5A"
"GPRC5B",41.9430357677502,-0.605116718082514,0.193210396824049,-3.13190557045218,0.00173675725238353,0.0105649976095788,"GPRC5B"
"GPRC5C",94.5869917522371,-0.775975375037291,0.212694950902913,-3.64830181319863,0.000263979422046157,0.00222150798649471,"GPRC5C"
"GPRC5D",41.4262152952107,0.00432970636006604,0.225639332652282,0.0191886153410065,0.984690639573958,0.992772915685372,"GPRC5D"
"GPRC6A",9.7294822473559,-0.412493049701854,0.542058540254332,-0.76097509598929,0.446671942316169,0.652870535826455,"GPRC6A"
"GPRIN1",3.5128071951946,0.520209916763078,0.526478065573439,0.988094188114877,0.323106521858913,0.535863525347108,"GPRIN1"
"GPRIN2",10.1105994490114,-0.0119695237402336,0.386614746770852,-0.0309598219938775,0.975301581704762,0.988230528270903,"GPRIN2"
"GPRIN3",125.096708914904,0.408284104783092,0.180522637913378,2.26167814464911,0.0237172959984619,0.0843330536133843,"GPRIN3"
"GPS1",221.678094443322,-0.418989385385393,0.197646591268929,-2.11989178611885,0.0340151722583063,0.11086897955667,"GPS1"
"GPS2",409.216853255919,-0.212066771048042,0.114928058714543,-1.84521320050112,0.0650065310065374,0.178844960107289,"GPS2"
"GPSM1",22.7656177025449,-0.316242163407804,0.277685185129925,-1.13885140562987,0.254765136754845,0.460360998362085,"GPSM1"
"GPSM2",104.192617519212,-0.276096169048364,0.136455864042295,-2.0233367835536,0.0430384369587176,0.132269852285958,"GPSM2"
"GPSM3",9.74957767201552,-0.734640605590444,1.48600508903192,-0.49437287329146,0.62104286813151,0.789048099664236,"GPSM3"
"GPT",3.03632699734395,-0.0371046505009384,0.61411209339585,-0.0604199964468395,0.951821132888874,0.976537803095605,"GPT"
"GPT2",23.1206055675874,0.414095235472128,0.29018406561212,1.4270088696932,0.153577338029065,0.327690551517524,"GPT2"
"GPX1",999.409494628569,0.0382410711588945,0.171336862030817,0.223192316619037,0.823385831579274,0.912059616435751,"GPX1"
"GPX2",39.0401849319749,-0.0925771810970774,0.348278676696149,-0.265813520297268,0.790382830016685,0.893950878808861,"GPX2"
"GPX3",26980.7878310204,-1.69365625949564,0.236824299379244,-7.15153075058173,8.5815490780471e-13,5.10682122464405e-11,"GPX3"
"GPX4",2490.77273916737,-0.364177167616274,0.0953521418766963,-3.81928670346185,0.000133838132286841,0.00124677019488598,"GPX4"
"GPX6",0.879941637340294,0.139282100727907,0.945655176074625,0.147286351570624,0.882906004858925,NA,"GPX6"
"GPX7",139.393209872638,0.974120846888803,0.160294710270355,6.07706171492395,1.22404663272222e-09,4.00943274807233e-08,"GPX7"
"GPX8",261.609678275782,1.47204800273532,0.177614661782963,8.28787436779343,1.15290259128454e-16,1.27698956382627e-14,"GPX8"
"GRAMD1A",104.007625040064,-0.113561657578988,0.230718804786413,-0.49220806983686,0.622572260220782,0.790519491773284,"GRAMD1A"
"GRAMD1B",8.58120250797141,0.485957097272266,0.313789831587489,1.54867063350577,0.121460916751654,0.278734621173076,"GRAMD1B"
"GRAMD1C",122.628978813296,-0.291478012959559,0.178044161523443,-1.63711076210258,0.101607328283371,0.246486849546266,"GRAMD1C"
"GRAMD2",372.394561394568,-0.305301727186591,0.159862213420827,-1.90978043312152,0.0561614896536672,0.160717811341632,"GRAMD2"
"GRAMD3",309.727644987278,0.445406772999073,0.224109649809944,1.98745022080397,0.0468725270767105,0.140492939753469,"GRAMD3"
"GRAMD4",22.9706612531583,0.185035965721478,0.257525948426201,0.718513869581976,0.472440499179872,0.674834502071167,"GRAMD4"
"GRAP",140.176616880274,0.513825288604873,0.184597362737599,2.78349203360649,0.00537771830953143,0.026294421599194,"GRAP"
"GRAP2",69.8679240397184,0.797642103951319,0.238040923357647,3.35086124142147,0.000805606586451957,0.00563601073734662,"GRAP2"
"GRAPL",2.07114193155541,0.636329452029088,0.585613399834936,1.08660329870943,0.277212166592555,0.486441349473126,"GRAPL"
"GRASP",65.9320440211133,-1.06600737096559,0.315235374277701,-3.38162356749502,0.000720588157275293,0.00513878312977639,"GRASP"
"GRB10",179.422552990657,-0.245385359975598,0.113244155675276,-2.1668699679234,0.0302447704840831,0.10162200456181,"GRB10"
"GRB14",57.6645817221598,0.827649545723247,0.285488736754223,2.89906199149205,0.00374280885346103,0.0197466143309527,"GRB14"
"GRB2",1398.79632219104,0.166306842045745,0.154260417402487,1.07809148222274,0.280992932466172,0.49078357231946,"GRB2"
"GRB7",110.906833056335,-0.43784701799757,0.172653830676311,-2.53598206470402,0.011213247685552,0.0471293203215951,"GRB7"
"GREB1",23.8925238493618,0.568864795279394,0.341719654205722,1.66471195987143,0.0959702357476582,0.236279758737387,"GREB1"
"GREB1L",30.8926240840952,-0.251318725230523,0.283788875388347,-0.885583428478685,0.37584204463236,0.587525310755856,"GREB1L"
"GREM1",47.4533204784841,3.40867160327297,0.441773284183886,7.71588442603544,1.20146147328009e-14,9.7136319296771e-13,"GREM1"
"GREM2",31.118200636229,1.69437931682453,0.316049206338238,5.36112504902541,8.27052390672341e-08,1.82160665632913e-06,"GREM2"
"GRHL1",81.2312027313361,0.0936001398128425,0.26150980513569,0.357922104543178,0.720401608075847,0.853543007030797,"GRHL1"
"GRHL2",157.621047565475,-0.364989064864912,0.213450444431475,-1.70994755170017,0.0872755721316932,0.221506242640136,"GRHL2"
"GRHL3",9.59290005318493,0.282960202453515,0.427549113635936,0.661819176859432,0.508087114524844,0.703211649586498,"GRHL3"
"GRHPR",560.802041858453,0.287055916006781,0.104198086385957,2.75490583333275,0.00587090297851347,0.0280824370629743,"GRHPR"
"GRIA1",107.609183225353,-1.51316329161725,0.334680278757207,-4.52122036361447,6.14841417218193e-06,8.29165783023942e-05,"GRIA1"
"GRIA2",14.4690694817439,0.370163529050007,0.515703694761297,0.717783356625639,0.472890877026053,0.675226153917528,"GRIA2"
"GRIA3",27.2948190234158,1.02990230748732,0.294241425909346,3.5001947951565,0.000464918285221829,0.00356493164522636,"GRIA3"
"GRIA4",11.5800489133882,0.109144878451924,0.412610099491641,0.264523041453412,0.791376912415608,0.894547215414575,"GRIA4"
"GRID1",17.6639573483817,-0.225637368070085,0.218465525168443,-1.03282825926934,0.301684276521496,0.513399121376989,"GRID1"
"GRID1-AS1",1.524097633902,0.4849229281915,0.807749486574462,0.600338268549054,0.548280819574697,NA,"GRID1-AS1"
"GRID2",7.84612646671644,-0.278937482037875,0.479703155610742,-0.581479356087915,0.560917427624688,0.744496761664077,"GRID2"
"GRID2IP",19.6204315247939,0.065513867143191,0.324846098630559,0.201676632163278,0.840169532047214,0.921225027070767,"GRID2IP"
"GRIK1",31.2081111334556,-0.0774577106464061,0.193486266390239,-0.400326659310191,0.688915934761653,0.833539220260457,"GRIK1"
"GRIK1-AS1",1.50698257070748,0.684062105563034,0.687833880628898,0.994516444781092,0.319971503394072,NA,"GRIK1-AS1"
"GRIK1-AS2",8.37401259715938,-0.397938057079602,0.287723789478563,-1.38305580432115,0.166647755656807,0.345895179148151,"GRIK1-AS2"
"GRIK2",51.754605416382,0.540200402173557,0.462216653705753,1.16871687301308,0.242517721546587,0.446024050319196,"GRIK2"
"GRIK3",6.74726477759393,1.03013558716357,0.596845834001324,1.72596595046567,0.0843535385831258,0.215750035236133,"GRIK3"
"GRIK4",9.99655675293235,0.57203033856245,0.335871302122096,1.70312359212668,0.0885449417510705,0.22369125561424,"GRIK4"
"GRIK5",4.00704840599942,0.349481121974875,0.525570100125279,0.664956248256075,0.506078477333912,0.701539372165935,"GRIK5"
"GRIN1",1.84272013919525,0.856655786787451,0.888287645705394,0.964390072212674,0.334850397695374,NA,"GRIN1"
"GRIN2A",29.0667677021305,0.611596857460583,0.390702801135563,1.56537617770592,0.117494730786895,0.272339909439759,"GRIN2A"
"GRIN2B",6.24606437323245,0.31339462244002,0.489536284863206,0.640186707564677,0.522051223470958,0.714436905024318,"GRIN2B"
"GRIN2C",7.65471241666497,-0.193064877622937,0.313856628530953,-0.615137167969345,0.538464138002145,0.728624377684988,"GRIN2C"
"GRIN2D",4.84646216247956,0.00312499118343877,0.475380845475237,0.00657365817992672,0.994755017405491,0.997245048293675,"GRIN2D"
"GRIN3A",13.3350954058962,-0.0513873926777116,0.268520378787383,-0.191372412439507,0.848233832293139,0.925302100330247,"GRIN3A"
"GRIN3B",1.52198399076323,0.221576460459906,0.78968411144003,0.280588728138204,0.779025862504395,NA,"GRIN3B"
"GRINA",301.233309915273,-0.395086123137103,0.158406766325548,-2.49412403460812,0.0126268412608246,0.0515011183014913,"GRINA"
"GRIP1",31.7322378295709,0.462896118414772,0.228109787941976,2.02926898749526,0.0424309002543217,0.130990963536864,"GRIP1"
"GRIP2",15.2753443635448,1.53512528091241,0.295977937419112,5.18662064577685,2.1414431553987e-07,4.20864961474359e-06,"GRIP2"
"GRIPAP1",398.478143810534,-0.136460819752329,0.0660528805796056,-2.06593290943412,0.0388348149262232,0.122634833715692,"GRIPAP1"
"GRK1",1.27604303608355,-0.00406450254872895,0.871833942569159,-0.00466201457671113,0.996280264021368,NA,"GRK1"
"GRK4",24.562481095957,0.754591873358075,0.229796404379734,3.28374099409809,0.00102439019457664,0.00687543429368744,"GRK4"
"GRK5",104.436399317478,-0.514144799649548,0.22048270071172,-2.33190539661336,0.0197056685222648,0.0732919293912342,"GRK5"
"GRK6",50.1988369836491,-0.101675035382376,0.148982073300137,-0.682464897488326,0.494945031629251,0.693234171192143,"GRK6"
"GRK7",7.4511603100896,0.577657698338729,0.518173387968186,1.11479615077067,0.264937786349803,0.47229861959577,"GRK7"
"GRM1",12.2248976414251,0.0722391782787867,0.491039663240062,0.147114751998089,0.883041446159575,0.942591386977087,"GRM1"
"GRM2",4.46465424525217,0.213668702873847,0.526567520354088,0.405776457177165,0.684906858520673,0.831329710937865,"GRM2"
"GRM3",28.5984873658983,-0.895295847204986,0.245950529167346,-3.64014604984168,0.000272483440129036,0.00228204881108068,"GRM3"
"GRM4",4.26459403967171,-0.0568681185895335,0.54131338407126,-0.105055814733092,0.916331519953294,0.958799221189844,"GRM4"
"GRM5",7.41154923693675,0.531679827067684,0.4716898079412,1.12718107984636,0.259665928224568,0.466327883471338,"GRM5"
"GRM5-AS1",1.06925857494795,0.230797038308327,0.802550656287065,0.28757940262125,0.773668713445855,NA,"GRM5-AS1"
"GRM6",12.9562223308174,-0.191076539775564,0.303661684721482,-0.629241519063621,0.529190951020474,0.721187160452252,"GRM6"
"GRM7",15.8393972810971,0.506055478648473,0.380113815416433,1.33132619264066,0.18308170336264,0.369180545935586,"GRM7"
"GRM8",18.0333171189252,-0.111203024448836,0.409295972999433,-0.271693424281479,0.78585775783409,0.890746886909298,"GRM8"
"GRN",6983.56612667781,-0.206395186419971,0.204774294145816,-1.00791550658698,0.313495026712188,0.526150652942489,"GRN"
"GRP",18.5926705978878,1.34626716464598,0.756375497990099,1.77989261712389,0.0750935361805126,0.198694054168873,"GRP"
"GRPEL1",475.71215028376,-0.314050819494083,0.143609729231478,-2.18683525952395,0.0287545524578131,0.0978444835887743,"GRPEL1"
"GRPEL2",227.341419731989,-0.134461082268574,0.120549904580655,-1.11539766652085,0.264680049059087,0.471926965671372,"GRPEL2"
"GRPR",1.57079913044754,0.914627527426786,0.720062181643034,1.27020631098802,0.204011150218981,NA,"GRPR"
"GRSF1",355.205701563905,-0.0915781419166215,0.0874908319865935,-1.04671700836785,0.295230116875185,0.506019998084167,"GRSF1"
"GRTP1",29.9165551742193,-0.843800493483324,0.234934747433787,-3.5916376896148,0.000328606484719653,0.00265126629903073,"GRTP1"
"GRWD1",73.3039490214587,-0.240985507139493,0.213111048170367,-1.13079781272927,0.258140200775806,0.464458453264412,"GRWD1"
"GRXCR1",1.02552456185016,0.950055552999325,1.0434213743364,0.9105195430787,0.362548579961436,NA,"GRXCR1"
"GRXCR2",0.598779628903196,0.624409504953793,1.29019669403393,0.4839645829517,0.628411004654562,NA,"GRXCR2"
"GSC",0.589507036444109,0.268387991991238,1.14646564007285,0.234100336381806,0.814907084792674,NA,"GSC"
"GSDMA",26.8955380336571,1.18313810780069,0.353193144294569,3.34983316327886,0.000808602479500221,0.00565078071195596,"GSDMA"
